"pid","assessed_value"
4869,65244.34765625
4870,64549.796875
4871,180933.4375
4872,225874.890625
4873,116432.625
4874,550643.0625
4875,327556.375
4876,163012.890625
4877,81052.9375
4878,129362.1875
4879,118758.640625
4880,243996.6875
4881,236329.40625
4882,146203.46875
4883,248349.859375
4884,332482.59375
4885,238538.953125
4886,287239.4375
4887,224059.015625
4888,420633.1875
4889,267989.0625
4890,223785.734375
4891,166937.859375
4892,271434
4893,104188.2578125
4894,601886.6875
4895,298070.09375
4896,229304.984375
4897,798777.9375
4898,785504.625
4899,711362.4375
4900,41066.01953125
4901,297931.0625
4902,285064.5625
4903,150278.28125
4904,271301.8125
4905,320905.15625
4906,275044.84375
4907,114093.46875
4908,483411.875
4909,131512.828125
4910,102407.921875
4911,655577.375
4912,154268.359375
4913,177258.65625
4914,281260.75
4915,180933.625
4916,136674.65625
4917,504749.03125
4918,367894.71875
4919,437858.375
4920,278134.40625
4921,299566.84375
4922,344333.0625
4923,343116.03125
4924,86229.03125
4925,585393.3125
4926,135504.671875
4927,127743.3125
4928,377841.03125
4929,196918.671875
4930,213980.6875
4931,224610.234375
4932,75126.46875
4933,177338.796875
4934,94460.78125
4935,365603
4936,112478.3125
4937,90279.3515625
4938,321385.75
4939,504663.28125
4940,146858
4941,340621.875
4942,343524.6875
4943,717140.8125
4944,274419.03125
4945,59962.09765625
4946,142977.984375
4947,194437.84375
4948,280448.53125
4949,167091.1875
4950,783071.5625
4951,308473.3125
4952,111091.9765625
4953,263043
4954,262606.40625
4955,246635.953125
4956,239801.234375
4957,258678.03125
4958,200190.75
4959,251439.765625
4960,145424.90625
4961,232263.34375
4962,576996.0625
4963,285847.125
4964,708141.6875
4965,378830.96875
4966,190089.390625
4967,234091.25
4968,178525.578125
4969,243861.640625
4970,217675.671875
4971,141092.171875
4972,328516.96875
4973,206527.890625
4974,287545.3125
4975,83352.6015625
4976,214192.46875
4977,196913.0625
4978,323574.8125
4979,311358.625
4980,201000.671875
4981,749359.1875
4982,224849.96875
4983,247867.609375
4984,352396.71875
4985,408693.5
4986,139763.53125
4987,379279.53125
4988,183425.546875
4989,346011.3125
4990,156182.28125
4991,382763.71875
4992,339194.0625
4993,201406
4994,482920.3125
4995,576502.1875
4996,161445.578125
4997,356888.75
4998,333762.34375
4999,701469.0625
5000,148007.21875
5001,208291.875
5002,176888.171875
5003,143269.109375
5004,143490.671875
5005,155269.34375
5006,285327.625
5007,142386.90625
5008,173267.46875
5009,458891.15625
5010,363296.4375
5011,243157.640625
5012,391705.40625
5013,184025.046875
5014,211734.703125
5015,204300.78125
5016,259927.1875
5017,417092.6875
5018,373076.75
5019,448971.4375
5020,271220.0625
5021,116929.9453125
5022,269899.4375
5023,186417.40625
5024,338725.1875
5025,495307.09375
5026,710990.75
5027,147865.640625
5028,548825.375
5029,234826.484375
5030,64603.421875
5031,338514.34375
5032,752923.9375
5033,194728.46875
5034,255146.078125
5035,94881.1640625
5036,187992.71875
5037,199522.03125
5038,270008.75
5039,526659.5625
5040,123187.6171875
5041,374415.4375
5042,567568.4375
5043,141098.25
5044,139729.71875
5045,280908.375
5046,327742.625
5047,54991.40234375
5048,147580.4375
5049,332045.28125
5050,153682.890625
5051,214771.921875
5052,243234.078125
5053,222049.46875
5054,56842.1640625
5055,472016.90625
5056,44365.64453125
5057,726316.75
5058,548603.6875
5059,335714.28125
5060,316118.3125
5061,172261.140625
5062,92528.453125
5063,154057.046875
5064,223109.8125
5065,312789.65625
5066,669333.75
5067,564641.6875
5068,446296.6875
5069,232545.25
5070,793861.6875
5071,335322.3125
5072,598861.625
5073,656227.4375
5074,313343.3125
5075,315862.03125
5076,558621.3125
5077,230729.203125
5078,193995.4375
5079,106361.234375
5080,274584.71875
5081,199700.765625
5082,191310.03125
5083,128720.71875
5084,240435.203125
5085,264046.5625
5086,265217.5
5087,158962
5088,159837.28125
5089,450849.5625
5090,773965.625
5091,403350.15625
5092,45760
5093,201554.5
5094,284692.875
5095,263865.3125
5096,310968.34375
5097,287615.90625
5098,74458.7734375
5099,623859.8125
5100,229635.015625
5101,289314.3125
5102,373157.8125
5103,241739.90625
5104,518670.25
5105,823466.0625
5106,582386.8125
5107,141291.78125
5108,228205.8125
5109,202966.640625
5110,409341.875
5111,408950.1875
5112,225883.734375
5113,168919.03125
5114,582490.25
5115,98261.375
5116,373113.8125
5117,724414.1875
5118,249550.125
5119,281761.5
5120,100461.3515625
5121,286103.4375
5122,249084.3125
5123,141138.671875
5124,280856.09375
5125,328215.65625
5126,261521.484375
5127,173947.84375
5128,642395.125
5129,496782.78125
5130,171088.5625
5131,89673.7421875
5132,117188.59375
5133,249011.75
5134,256654.4375
5135,388097.34375
5136,139774.265625
5137,402142.875
5138,319536.96875
5139,194912.75
5140,121908.2109375
5141,523167.21875
5142,282880.1875
5143,78575.578125
5144,801438.5
5145,148613.28125
5146,120594.0234375
5147,317688
5148,128487.7578125
5149,174035.625
5150,90341.078125
5151,242767.40625
5152,158376.34375
5153,166498.640625
5154,637262.625
5155,278840.28125
5156,98674.328125
5157,220208.046875
5158,187679.765625
5159,212506.3125
5160,341613.21875
5161,277631.8125
5162,79004.8515625
5163,779532.75
5164,229136.515625
5165,537446.0625
5166,453963.28125
5167,330967.5
5168,205425.4375
5169,489804.28125
5170,364717.53125
5171,195199.1875
5172,198353.125
5173,137461.4375
5174,238802.03125
5175,282892.65625
5176,483507.59375
5177,660247.75
5178,131759.578125
5179,404197.25
5180,846428.0625
5181,282141.125
5182,155233.734375
5183,647275.625
5184,303413.59375
5185,310476.8125
5186,119901.40625
5187,151467.671875
5188,813485.0625
5189,179260.015625
5190,124811.40625
5191,213791.3125
5192,158180.109375
5193,273848.125
5194,242618.15625
5195,233508.421875
5196,240978.359375
5197,191054.25
5198,341307.09375
5199,241613.234375
5200,505964.28125
5201,284582
5202,832916.8125
5203,357885.75
5204,191305.59375
5205,560653.5
5206,286414.75
5207,174062.625
5208,542373.5625
5209,156464.90625
5210,359373.3125
5211,95461.0234375
5212,304681.09375
5213,144745.921875
5214,686177.125
5215,178832.1875
5216,189388.4375
5217,191011.53125
5218,94874.828125
5219,877554.8125
5220,214711.28125
5221,131273.359375
5222,894417.125
5223,134527.921875
5224,445213.75
5225,394385.875
5226,358369.75
5227,234270.5
5228,340059
5229,181328.890625
5230,226046.6875
5231,551137.8125
5232,321443.4375
5233,150736.71875
5234,349461.1875
5235,132178.734375
5236,392036.1875
5237,222684.046875
5238,264892.71875
5239,194294.1875
5240,188360.09375
5241,134787.71875
5242,749305.125
5243,88763.9296875
5244,494987.8125
5245,155901.34375
5246,370089.5
5247,60319.0546875
5248,401345.5
5249,166934.328125
5250,434832.84375
5251,324428.25
5252,210137.171875
5253,82183.8828125
5254,317299.375
5255,271277.84375
5256,218793.609375
5257,248000.09375
5258,799244.8125
5259,565285.3125
5260,627906.75
5261,271204.21875
5262,418875.6875
5263,261880.109375
5264,201641.5625
5265,218553.0625
5266,86383.5
5267,195706.34375
5268,132418.53125
5269,271764.78125
5270,169692.3125
5271,168506.625
5272,419627.5625
5273,94073.90625
5274,217361.296875
5275,711212.625
5276,402239
5277,218473.84375
5278,156625.078125
5279,90099.3359375
5280,163217.5625
5281,917967.9375
5282,481154.625
5283,265452.4375
5284,301251.78125
5285,492430.25
5286,618071.9375
5287,135250.03125
5288,806292.125
5289,389809.78125
5290,230020.015625
5291,332112.21875
5292,211996.296875
5293,166953.9375
5294,331134.8125
5295,202303.78125
5296,288843.46875
5297,159017.09375
5298,141856.234375
5299,206362.796875
5300,307337.25
5301,119590.0859375
5302,176575.453125
5303,437190.21875
5304,303171.65625
5305,256808.890625
5306,576823.375
5307,72162.6875
5308,203385.78125
5309,238147.5
5310,259389.96875
5311,196322
5312,387453.5625
5313,90230.0859375
5314,352006.40625
5315,145009.0625
5316,164638.453125
5317,523028.96875
5318,269122.03125
5319,76654.890625
5320,214783.765625
5321,690912.625
5322,69910.0390625
5323,352987.84375
5324,851163.625
5325,862491.875
5326,722711.3125
5327,290643.5
5328,191978.125
5329,139311.546875
5330,123576.21875
5331,333193.6875
5332,202889.125
5333,220602.484375
5334,300305.3125
5335,359258.5625
5336,210117.53125
5337,268880.25
5338,179374.1875
5339,146959.375
5340,121994.7109375
5341,160724.90625
5342,43809.2578125
5343,138967.09375
5344,252377.609375
5345,209291.125
5346,352330.28125
5347,132617.453125
5348,686955.375
5349,351012.53125
5350,89768.234375
5351,100390.53125
5352,149138.140625
5353,523555.40625
5354,295115.46875
5355,223265.53125
5356,81007.078125
5357,119734.1875
5358,324573.96875
5359,111980.890625
5360,287342.75
5361,402715.6875
5362,113944.390625
5363,279761.15625
5364,206360.5625
5365,276614.375
5366,171423.5625
5367,230343.859375
5368,216097.53125
5369,209569.8125
5370,271802.875
5371,239273.703125
5372,151785.828125
5373,213349.75
5374,279054.71875
5375,93064.3046875
5376,176586.125
5377,322503.625
5378,278562.5
5379,236890.796875
5380,169952.1875
5381,668182.25
5382,153682.890625
5383,262207.59375
5384,420253.125
5385,435086.0625
5386,175760.640625
5387,262605.90625
5388,714246.875
5389,166130.5
5390,190360.234375
5391,109349.9609375
5392,141712.125
5393,702527.6875
5394,806188.5
5395,223877.234375
5396,177074.109375
5397,146029.84375
5398,441727.46875
5399,225104.421875
5400,29788.708984375
5401,290886.0625
5402,318719.65625
5403,505779.09375
5404,441764.5625
5405,172619.828125
5406,199325.59375
5407,300234.09375
5408,491067.9375
5409,290413.40625
5410,86094.2578125
5411,188509.46875
5412,186352.34375
5413,466501.4375
5414,217872.859375
5415,264415.1875
5416,339771.375
5417,159062.796875
5418,613723.0625
5419,123936.203125
5420,102105.796875
5421,152015.03125
5422,566480.5
5423,44825.01171875
5424,199998.390625
5425,329293.1875
5426,284719.03125
5427,211573.734375
5428,286915.625
5429,674222.25
5430,367453.0625
5431,255044.015625
5432,87758.34375
5433,600934.3125
5434,205551.953125
5435,113288.7265625
5436,74300.7734375
5437,530988.5625
5438,638543.6875
5439,153349.328125
5440,248220.28125
5441,159729.84375
5442,69812.515625
5443,197531.125
5444,242215.90625
5445,278649.03125
5446,461979.3125
5447,171879.71875
5448,101542.1171875
5449,796313.75
5450,331394.3125
5451,276668.71875
5452,139344.734375
5453,156464.90625
5454,346019.8125
5455,332968.5
5456,255802.046875
5457,132423.09375
5458,201046.609375
5459,643965.75
5460,291409.09375
5461,361887.1875
5462,133830.578125
5463,71096.796875
5464,240320.796875
5465,300205.78125
5466,418308.5625
5467,109630.1796875
5468,227046.671875
5469,102434
5470,126875.1953125
5471,239102.78125
5472,204421.15625
5473,332402.71875
5474,338636.375
5475,395509.875
5476,160593.25
5477,147030.09375
5478,142858.6875
5479,408265.8125
5480,172618
5481,289635.03125
5482,200502.5625
5483,199497.234375
5484,239072.125
5485,148000.84375
5486,184425.015625
5487,80225.0078125
5488,343544.59375
5489,340983.59375
5490,342435.25
5491,199393.71875
5492,70409.4296875
5493,230585.453125
5494,232535.265625
5495,306702.3125
5496,169689.28125
5497,264788.71875
5498,171369.90625
5499,219846
5500,199800.796875
5501,188186.5625
5502,136730.390625
5503,253355.140625
5504,185626.75
5505,189039.796875
5506,34304.6484375
5507,239831.21875
5508,634419.3125
5509,239415.765625
5510,143780.015625
5511,139814.4375
5512,656309.6875
5513,184276.65625
5514,144227.75
5515,360351.65625
5516,151402.328125
5517,181652.1875
5518,166640.375
5519,164178.515625
5520,288365.125
5521,148897.828125
5522,156090.75
5523,282318.75
5524,460818.03125
5525,162548.25
5526,436783.03125
5527,193614.671875
5528,373318.09375
5529,160312.734375
5530,269030.1875
5531,220805.3125
5532,339465.96875
5533,100309.0625
5534,813705.6875
5535,242995.015625
5536,143016.765625
5537,312026.375
5538,212637.65625
5539,99198.4921875
5540,237314.59375
5541,250812.453125
5542,171667.75
5543,216579.765625
5544,306914.9375
5545,334381.5625
5546,692381.8125
5547,117560.9296875
5548,276713.875
5549,210867.84375
5550,711212.625
5551,207589.703125
5552,272026.65625
5553,220179.453125
5554,153787.03125
5555,249281.84375
5556,227339.15625
5557,391842.34375
5558,237277.359375
5559,483904.25
5560,103391.2578125
5561,456540.6875
5562,147711.875
5563,150265.234375
5564,894058.9375
5565,101661.6484375
5566,137519.125
5567,154057.046875
5568,311364.15625
5569,176556.90625
5570,171945.078125
5571,214737.53125
5572,147363.078125
5573,143955.875
5574,208575.53125
5575,424369.125
5576,543822.5625
5577,631200.0625
5578,149850.265625
5579,274843.40625
5580,306226.90625
5581,855862.375
5582,132418.53125
5583,313312.84375
5584,212842.59375
5585,261583.90625
5586,41697.5703125
5587,643142.75
5588,769468.875
5589,199252.09375
5590,203975.578125
5591,264109.78125
5592,84196.4375
5593,308539.6875
5594,441210.3125
5595,83192.2109375
5596,272947.1875
5597,584122.75
5598,470333.09375
5599,689202.5
5600,494018.21875
5601,324495.03125
5602,225079.296875
5603,448819.3125
5604,130961.46875
5605,790721.9375
5606,138930.515625
5607,223929.3125
5608,226617.4375
5609,140301.828125
5610,204176.03125
5611,153287.328125
5612,607785.0625
5613,317457.15625
5614,438242.71875
5615,227653.890625
5616,185793.4375
5617,121971.3984375
5618,227661.71875
5619,140949.515625
5620,297505.25
5621,329736.96875
5622,217822.75
5623,126356.34375
5624,174955.390625
5625,101256.375
5626,627228.0625
5627,158382.78125
5628,224494.46875
5629,146944.390625
5630,418890.625
5631,82054.1875
5632,303673
5633,228269.578125
5634,434832.84375
5635,50956.015625
5636,84606.3125
5637,181206.46875
5638,317478.96875
5639,245046.046875
5640,197716.03125
5641,598652.9375
5642,171661
5643,233955.234375
5644,137914.328125
5645,234705.25
5646,302013.3125
5647,409261.75
5648,614582.9375
5649,172246.40625
5650,393691.09375
5651,770769.0625
5652,145998.703125
5653,290177.71875
5654,626860.9375
5655,579940.9375
5656,118170.140625
5657,544402.6875
5658,234048.78125
5659,160593.25
5660,211207.59375
5661,97839.7109375
5662,721078.3125
5663,169798.8125
5664,395547.15625
5665,420754.09375
5666,234268.71875
5667,193193.5625
5668,501460.84375
5669,207968.265625
5670,78573.171875
5671,117089.921875
5672,430003.75
5673,90702.9765625
5674,113961.09375
5675,248832.296875
5676,291248.90625
5677,181205.75
5678,300546.21875
5679,128404.8515625
5680,322140.40625
5681,296895.6875
5682,220147.15625
5683,165738.046875
5684,288672.375
5685,152411.875
5686,365506.46875
5687,238633.546875
5688,227066.640625
5689,335275.4375
5690,447201.3125
5691,280940.46875
5692,318919.96875
5693,333030.21875
5694,53974.30078125
5695,157256.890625
5696,262741.03125
5697,792603.5625
5698,39219.21875
5699,93787.8203125
5700,578442.375
5701,244128.140625
5702,316071.53125
5703,337855.59375
5704,107263.4453125
5705,423039.75
5706,104795.0625
5707,62718.01953125
5708,149579.78125
5709,121530.2890625
5710,119681.328125
5711,98200.34375
5712,168707.8125
5713,295357.625
5714,225735.734375
5715,436418.5
5716,93931.7734375
5717,105204.3984375
5718,700370.5
5719,220813.046875
5720,624805.6875
5721,308333.78125
5722,110763.140625
5723,434832.84375
5724,174309.40625
5725,254211.234375
5726,96115.6640625
5727,127699.609375
5728,90117.28125
5729,106519.6875
5730,315454.65625
5731,216859.59375
5732,163876.78125
5733,450133.84375
5734,167397.65625
5735,226017.1875
5736,120535.6171875
5737,183315.078125
5738,332628.65625
5739,577602.5625
5740,205793.09375
5741,200232.75
5742,254621.640625
5743,202585.96875
5744,418455.125
5745,156056.09375
5746,120349.28125
5747,620552.5625
5748,76338.1015625
5749,65380.1015625
5750,173366.03125
5751,259488.234375
5752,827120.6875
5753,221846.28125
5754,58062.37890625
5755,245582.5625
5756,228838.84375
5757,208291.828125
5758,161213.640625
5759,148844.9375
5760,397224.15625
5761,339341.78125
5762,693115.75
5763,383932.90625
5764,130942.5390625
5765,78085.9609375
5766,269353.5
5767,80929.8203125
5768,111372.8046875
5769,176354.9375
5770,576706.0625
5771,224541.25
5772,497076.6875
5773,177110.90625
5774,179368.828125
5775,177074.109375
5776,139612.40625
5777,159591.4375
5778,187577.71875
5779,385350.625
5780,242206.09375
5781,119748.4609375
5782,223562.375
5783,165750.640625
5784,177126.09375
5785,438197.03125
5786,214065.953125
5787,337550.15625
5788,246188.75
5789,361731.96875
5790,318983.71875
5791,679689.9375
5792,155841.71875
5793,727477.8125
5794,297427.53125
5795,180233.890625
5796,541417.125
5797,306259.375
5798,737760.5625
5799,297380.53125
5800,169390.21875
5801,629894.75
5802,222639.796875
5803,345686.25
5804,320295.46875
5805,104501.375
5806,212947.828125
5807,262657.96875
5808,150958.1875
5809,192733.4375
5810,244084.71875
5811,161531.84375
5812,148393.9375
5813,111937.8359375
5814,67458.2578125
5815,104623.0625
5816,203945.34375
5817,190775.03125
5818,311005.4375
5819,557995.5
5820,173074.671875
5821,91752.3515625
5822,255882.984375
5823,426864.53125
5824,128408.21875
5825,378354.0625
5826,87837.375
5827,368247.71875
5828,248148.765625
5829,285577.34375
5830,320716.78125
5831,156504.96875
5832,567586.875
5833,412716.96875
5834,707753.875
5835,220059.078125
5836,122330.0546875
5837,697547.875
5838,133278.8125
5839,146960.0625
5840,415949.03125
5841,264760.40625
5842,103249.2265625
5843,282331.3125
5844,522968.6875
5845,396017.78125
5846,161657.28125
5847,689131.4375
5848,183849.15625
5849,139265.09375
5850,101430.40625
5851,212561.796875
5852,95462.765625
5853,233564.09375
5854,136583.328125
5855,312128.4375
5856,701634.0625
5857,78531.4375
5858,258034.09375
5859,152017.09375
5860,205223.859375
5861,238887.4375
5862,71985.96875
5863,137735.125
5864,275290.34375
5865,204525.125
5866,553127.1875
5867,138354.1875
5868,134944.46875
5869,414708.625
5870,809353
5871,226264.75
5872,110157.859375
5873,114842.484375
5874,309053.4375
5875,207589.234375
5876,574703.4375
5877,301459.15625
5878,237841.109375
5879,108433.953125
5880,55863.71484375
5881,264643.4375
5882,268207.59375
5883,159779.015625
5884,189781.375
5885,280088.40625
5886,299431.25
5887,150658.625
5888,564932
5889,438955.53125
5890,704969.8125
5891,250256.421875
5892,53661.609375
5893,392051.15625
5894,659678.8125
5895,135925.28125
5896,136580.9375
5897,226635.640625
5898,214413.96875
5899,192083.109375
5900,41077.46875
5901,120286.203125
5902,191768.5625
5903,830550.875
5904,123934.2734375
5905,268122.75
5906,125112.984375
5907,445942.8125
5908,501213
5909,144690.390625
5910,147260.53125
5911,164894.25
5912,59328.84765625
5913,242750.9375
5914,255362.25
5915,590395.875
5916,214345.78125
5917,342895.09375
5918,56105.796875
5919,346267.375
5920,278201.34375
5921,268155.96875
5922,336962.3125
5923,307135.6875
5924,134579.640625
5925,258340.34375
5926,75677.59375
5927,292817.28125
5928,284202.375
5929,593110.875
5930,273856.1875
5931,119551.453125
5932,838198.3125
5933,147871.703125
5934,271541.21875
5935,140641.734375
5936,176779.34375
5937,383212.0625
5938,295895.125
5939,346569
5940,335149.78125
5941,183575.3125
5942,272129.90625
5943,124316.0859375
5944,559910.125
5945,142306.71875
5946,389691.125
5947,261495.0625
5948,204695.453125
5949,160794.46875
5950,545598.125
5951,420510.59375
5952,603201.3125
5953,181943.734375
5954,359774.6875
5955,172095.96875
5956,188769.84375
5957,346707.625
5958,240112.84375
5959,238451.203125
5960,54601.67578125
5961,236072.75
5962,393455.71875
5963,169255.265625
5964,64017.5234375
5965,122220.578125
5966,216534.921875
5967,193608.84375
5968,747481.25
5969,292193.03125
5970,137899.953125
5971,243630.125
5972,497729.15625
5973,38989.85546875
5974,48546.76953125
5975,243636.5625
5976,389620.71875
5977,226134.078125
5978,273864.21875
5979,340420.0625
5980,193075.203125
5981,608204.375
5982,265929.8125
5983,223231.15625
5984,429726.1875
5985,309270.03125
5986,155203.484375
5987,768543.375
5988,288004.15625
5989,192621.09375
5990,607038.375
5991,88997.1875
5992,460693.09375
5993,309621.8125
5994,158178.96875
5995,203627.640625
5996,301648.875
5997,367049
5998,153092.484375
5999,191053.421875
6000,379222.09375
6001,186273.34375
6002,38341.03125
6003,828057.375
6004,476695.625
6005,214825.90625
6006,176365
6007,652429.0625
6008,403027.15625
6009,224001.90625
6010,160389.953125
6011,250572.359375
6012,186110.96875
6013,216786.34375
6014,280551.8125
6015,259322.484375
6016,148644.6875
6017,157271.171875
6018,113629.2734375
6019,117279.1484375
6020,63986.796875
6021,224935.28125
6022,766794.9375
6023,459837.96875
6024,192372.984375
6025,44103.921875
6026,174701.1875
6027,163666.46875
6028,241317.375
6029,610552.0625
6030,256118.34375
6031,171014.609375
6032,747750.875
6033,269351.5
6034,317399.53125
6035,289513.84375
6036,210454.03125
6037,157320.890625
6038,202061.328125
6039,231704.171875
6040,170136.578125
6041,89750.0078125
6042,471885.6875
6043,62816.74609375
6044,743163.5625
6045,404635.78125
6046,273077.28125
6047,260719.421875
6048,120341.3984375
6049,402203.875
6050,190798.859375
6051,317619.09375
6052,467310.40625
6053,244191.46875
6054,503469.96875
6055,112794.8671875
6056,95125.8203125
6057,815287.3125
6058,281980.40625
6059,250670.8125
6060,166670.9375
6061,331077.71875
6062,574205.0625
6063,227583.40625
6064,248915.328125
6065,474607.25
6066,236415.875
6067,497952.8125
6068,792727.5
6069,319424
6070,258020.0625
6071,214216.15625
6072,24417.77734375
6073,150640.4375
6074,189401.328125
6075,129032
6076,122422.3046875
6077,108181.7265625
6078,197404.1875
6079,697353.375
6080,300478.4375
6081,168476.9375
6082,295974.65625
6083,455180.78125
6084,246608.5
6085,310598.625
6086,288415.875
6087,263459.90625
6088,214645.84375
6089,88211.1640625
6090,241948.8125
6091,219110.984375
6092,312683.90625
6093,345371.46875
6094,184175.5625
6095,111585.4296875
6096,295485.3125
6097,104375.4921875
6098,112575.921875
6099,549190.375
6100,328360.1875
6101,189514.375
6102,645569.125
6103,340619.96875
6104,277254.78125
6105,142420.484375
6106,326884.625
6107,115769.4296875
6108,689325.25
6109,386644.65625
6110,571039.0625
6111,256991.25
6112,301758.125
6113,257188.765625
6114,300299.40625
6115,269522.3125
6116,168760.90625
6117,278644
6118,301153.8125
6119,253308.828125
6120,250227.015625
6121,61198.359375
6122,268842.53125
6123,166013.984375
6124,158372.296875
6125,143729.546875
6126,552467.0625
6127,515456.75
6128,695134.5625
6129,267593.5625
6130,331717.90625
6131,131928.03125
6132,231841.0625
6133,207953.734375
6134,420085.09375
6135,164760.6875
6136,442905.03125
6137,151703.25
6138,222291.515625
6139,733695.875
6140,580548.5625
6141,526626.1875
6142,743979.75
6143,128543.8828125
6144,337492.125
6145,283449.46875
6146,781396.0625
6147,266017.53125
6148,75558.2109375
6149,125751.421875
6150,123670.390625
6151,189017.109375
6152,502677.625
6153,228875.484375
6154,178584.3125
6155,327508.0625
6156,156415.28125
6157,511516.46875
6158,192959.8125
6159,367791.78125
6160,248984.359375
6161,470202.9375
6162,242817.84375
6163,231841.0625
6164,229698.640625
6165,316933.625
6166,208291.875
6167,683815.0625
6168,182558.859375
6169,164884.78125
6170,153791.1875
6171,138556.109375
6172,412692.71875
6173,280013.625
6174,101656.1015625
6175,415802.75
6176,175593.3125
6177,566492.9375
6178,79419.4453125
6179,381390.75
6180,149139.296875
6181,411491.84375
6182,77808.3671875
6183,794006.5
6184,446261.15625
6185,73379.484375
6186,332473
6187,386952.125
6188,52371.55859375
6189,71207.6953125
6190,686924.5625
6191,727456.625
6192,201692.4375
6193,156090.75
6194,529616
6195,355433.125
6196,204660.921875
6197,618722.4375
6198,154840.359375
6199,133107.546875
6200,342754.84375
6201,218650.859375
6202,203525.1875
6203,155638.5625
6204,292580.40625
6205,265438.8125
6206,141182.125
6207,182177.875
6208,385435.15625
6209,425333.3125
6210,297852
6211,354408.25
6212,132319.421875
6213,546381.25
6214,184353.515625
6215,110842.7890625
6216,112725.8828125
6217,119604.1328125
6218,316732.375
6219,172246.40625
6220,65297.16796875
6221,144472.765625
6222,316638.28125
6223,193779.8125
6224,227061.90625
6225,381614.34375
6226,258231
6227,316572.71875
6228,246202.671875
6229,458623.53125
6230,281894.1875
6231,241647.140625
6232,101926.0546875
6233,505964.28125
6234,251702.75
6235,802553.4375
6236,335207.625
6237,173123.96875
6238,180363.625
6239,474132.1875
6240,102245.4375
6241,261560.53125
6242,425422.6875
6243,84851.0546875
6244,292031.15625
6245,181284.28125
6246,349204.90625
6247,196638.71875
6248,301673.53125
6249,324480.5
6250,500859.125
6251,451554.40625
6252,98916.734375
6253,177771.234375
6254,133533.546875
6255,475934.71875
6256,312444.6875
6257,182503.03125
6258,403619.03125
6259,56464.21484375
6260,309829.59375
6261,8162.1357421875
6262,75300.640625
6263,316008.25
6264,141548.015625
6265,274467.125
6266,168250.40625
6267,219728.15625
6268,124831.0078125
6269,277465.5625
6270,218641.03125
6271,76047.9921875
6272,217828.015625
6273,173680
6274,107006.96875
6275,262868.09375
6276,206439.515625
6277,91340.375
6278,162556.03125
6279,213023.796875
6280,404243.1875
6281,545635.8125
6282,225057.390625
6283,80378.4921875
6284,156062.984375
6285,64926.78515625
6286,162863.03125
6287,117116.171875
6288,166946.15625
6289,845383.375
6290,695618
6291,103944.46875
6292,410594.53125
6293,305015.53125
6294,487990.3125
6295,326010.09375
6296,759767.375
6297,659416.8125
6298,415735.15625
6299,354308.4375
6300,86219.375
6301,171523.796875
6302,224149.3125
6303,233787.609375
6304,152406.390625
6305,216948.28125
6306,116061.8984375
6307,219965.859375
6308,208256.578125
6309,160198.515625
6310,237804.859375
6311,52836.2734375
6312,215074.421875
6313,570290.125
6314,170427.953125
6315,110477.3515625
6316,835611.8125
6317,95958.8046875
6318,200049.09375
6319,107888.71875
6320,268591.59375
6321,148854.546875
6322,275562.21875
6323,320325.65625
6324,298006.15625
6325,411316.5625
6326,232394.96875
6327,453823.6875
6328,509566.5625
6329,747898.5
6330,186698.921875
6331,163473.09375
6332,190759.390625
6333,192313.90625
6334,242786
6335,112582.3203125
6336,548638.5
6337,169301.59375
6338,271296.84375
6339,281976.125
6340,700669
6341,270305.28125
6342,162598.40625
6343,717201.5625
6344,261145.953125
6345,267723.5625
6346,48892.12890625
6347,300124.34375
6348,310642.1875
6349,543201.9375
6350,462679.125
6351,132849.28125
6352,54942.640625
6353,209089.46875
6354,371781.65625
6355,128843.5234375
6356,456877.15625
6357,287406.3125
6358,137230.21875
6359,240478.859375
6360,352610.75
6361,218693.75
6362,323361.875
6363,90153.1484375
6364,148848.515625
6365,193957.53125
6366,301674.625
6367,71332.5546875
6368,247669.40625
6369,744970.0625
6370,132870.828125
6371,95188.8828125
6372,328017.8125
6373,851199.5625
6374,296513.5
6375,240498.75
6376,85884.65625
6377,104915.140625
6378,256106.59375
6379,633936.375
6380,220909.734375
6381,169838.546875
6382,146211.4375
6383,233279.796875
6384,225967.765625
6385,248861.53125
6386,433532.65625
6387,173069.8125
6388,239153.453125
6389,194216.3125
6390,174703.84375
6391,276564.75
6392,333235.59375
6393,478187.84375
6394,150846.03125
6395,129516.734375
6396,253770.96875
6397,86826.8125
6398,340430.25
6399,141882.46875
6400,160651.84375
6401,295810.71875
6402,345674.5625
6403,173277.453125
6404,285515.21875
6405,166435.03125
6406,176753.3125
6407,267278.71875
6408,259963.984375
6409,576038.8125
6410,137427.921875
6411,360512.03125
6412,187456.859375
6413,198542.6875
6414,183529.796875
6415,38099.76953125
6416,127370.2578125
6417,243326.15625
6418,763665.4375
6419,325658.75
6420,287459.5625
6421,90514.8984375
6422,114274.21875
6423,261590.40625
6424,77281.2734375
6425,150112.09375
6426,368495.90625
6427,216742.921875
6428,542919.625
6429,191906.375
6430,221384.78125
6431,139763.53125
6432,54302.76953125
6433,45094.17578125
6434,64551.828125
6435,149696.5625
6436,147489.859375
6437,244624.203125
6438,220274.328125
6439,301027.25
6440,553127.1875
6441,129484.78125
6442,65609.8046875
6443,153682.890625
6444,191920.90625
6445,145865.03125
6446,143869.65625
6447,171991.8125
6448,625307.4375
